Filename	TrainValidateTest	Style	Genre	Artist
30002.jpg	train	landscape	Neo-Expressionism	Paul Wonner
30003.jpg	train	landscape	Impressionism	Maxime Maufra
30004.jpg	train	landscape	Impressionism	Childe Hassam
30005.jpg	train	self-portrait	Romanticism	Henry Raeburn
30006.jpg	train	landscape	Surrealism	Yves Tanguy
30007.jpg	train	abstract	Op Art	Al Held
30008.jpg	train	portrait	Romanticism	Joseph Wright
30009.jpg	train	abstract	Color Field Painting	Gene Davis
30010.jpg	train	abstract	Color Field Painting	Dan Christensen
30011.jpg	train	abstract	Abstract Expressionism	Ralph Rosenborg
30012.jpg	train	abstract	Op Art	Lothar Charoux
30013.jpg	train	portrait	Realism	John Singer Sargent
30014.jpg	train	portrait	Rococo	Jean-Honore Fragonard
30015.jpg	train	portrait	Neoclassicism	Pierre-Paul Prud'hon
30016.jpg	train	portrait	Romanticism	George Romney
30017.jpg	train	portrait	Baroque	Diego Velazquez
30018.jpg	train	portrait	Rococo	Paul Revere
30019.jpg	train	portrait	Art Nouveau (Modern)	Carl Larsson
30020.jpg	train	portrait	Expressionism	Natalia Goncharova
30021.jpg	train	portrait	Cubism	Salvador Dali
30022.jpg	train	landscape	Impressionism	John Singer Sargent
30023.jpg	train	portrait	Baroque	Aleksey Antropov
30024.jpg	train	landscape	Symbolism	Nicholas Roerich
30025.jpg	train	portrait	Neoclassicism	Jean Auguste Dominique Ingres
30026.jpg	train	portrait	Realism	Boris Kustodiev
30027.jpg	train	portrait	Impressionism	William Merritt Chase
30028.jpg	train	abstract	Sōsaku hanga	Hiroyuki Tajima
30029.jpg	train	portrait	Impressionism	Lovis Corinth
30030.jpg	train	landscape	Naïve Art (Primitivism)	Arman Manookian
30031.jpg	train	landscape	Realism	Hans Heysen
30032.jpg	train	self-portrait	Romanticism	Fyodor Bronnikov
30033.jpg	train	portrait	Neoclassicism	Jean Auguste Dominique Ingres
30034.jpg	train	landscape	Realism	Vladimir Makovsky
30035.jpg	train	portrait	Neoclassicism	William-Adolphe Bouguereau
30036.jpg	train	portrait	Art Nouveau (Modern)	Felix Vallotton 
30037.jpg	train	portrait	Expressionism	Jury Annenkov
30038.jpg	train	portrait	Symbolism	Odilon Redon
30039.jpg	train	portrait	Realism	Vasily Perov
30040.jpg	train	portrait	Expressionism	Amedeo Modigliani
30041.jpg	train	portrait	Realism	Ivan Kramskoy
30042.jpg	train	landscape	Post-Impressionism	 Wassily Kandinsky
30043.jpg	train	landscape	Luminism	Albert Bierstadt
30044.jpg	train	portrait	Art Deco	Zinaida Serebriakova
30045.jpg	train	portrait	Neo-Rococo	Franz Xaver Winterhalter
30046.jpg	train	portrait	Rococo	Louise Elisabeth Vigee Le Brun
30047.jpg	train	abstract	Perceptism 	Raul Lozza
30048.jpg	train	portrait	Expressionism	Lin Fengmian
30049.jpg	train	landscape	Symbolism	Mikalojus Ciurlionis
30050.jpg	train	abstract	Op Art	concetto di distorsione
30051.jpg	train	portrait	Symbolism	Odilon Redon
30052.jpg	train	portrait	Romanticism	Konstantin Makovsky
30053.jpg	train	landscape	Impressionism	William Merritt Chase
30054.jpg	train	portrait	Impressionism	Pierre-Auguste Renoir
30055.jpg	train	portrait	Romanticism	Paul Cezanne
30056.jpg	train	landscape	Romanticism	Frederic Edwin Church
30057.jpg	train	portrait	Magic Realism	Ivan Albright
30058.jpg	train	portrait	Realism	James Tissot
30059.jpg	train	portrait	Mannerism (Late Renaissance)	Jacopo Pontormo
30060.jpg	train	portrait	Social Realism	Diego Rivera
30061.jpg	train	landscape	Romanticism	Paul Kane
30062.jpg	train	portrait	Realism	Viktor Vasnetsov
30063.jpg	train	landscape	Impressionism	Paul Gauguin
30064.jpg	train	landscape	Expressionism	Egon Schiele
30065.jpg	train	portrait	Romanticism	Thomas Lawrence
30066.jpg	train	landscape	Cubism	Marc Chagall
30067.jpg	train	landscape	Naïve Art (Primitivism)	Henri Rousseau
30068.jpg	train	portrait	Rococo	John Jackson
30069.jpg	train	abstract	Art Informel	Antoni Tapies
30070.jpg	train	portrait	Romanticism	Sir Lawrence Alma-Tadema
30071.jpg	train	abstract	Minimalism	Alighiero Boetti
30072.jpg	train	portrait	Magic Realism	Cagnaccio di San Pietro
30073.jpg	train	portrait	Expressionism	Zinaida Serebriakova
30074.jpg	train	portrait	Realism	Winslow Homer
30075.jpg	train	landscape	Impressionism	Frits Thaulow
30076.jpg	train	portrait	Realism	Nikolaos Lytras
30077.jpg	train	landscape	Impressionism	Robert Julian Onderdonk
30078.jpg	train	landscape	Impressionism	John Singer Sargent
30079.jpg	train	landscape	Romanticism	Thomas Moran
30080.jpg	train	landscape	Post-Impressionism	Maxime Maufra
30081.jpg	train	abstract	Color Field Painting	Barnett Newman
30082.jpg	train	abstract	Hard Edge Painting	Frederick Hammersley
30083.jpg	train	landscape	Realism	Isaac Levitan
30084.jpg	train	landscape	Post-Impressionism	Pierre Bonnard
30085.jpg	train	landscape	Post-Impressionism	Piet Mondrian
30086.jpg	train	portrait	Northern Renaissance	Hans Memling
30087.jpg	train	abstract	Post-Painterly Abstraction	Patrick Heron
30088.jpg	train	landscape	Realism	Jose Ferraz de Almeida Junior
30089.jpg	train	portrait	Expressionism	Jean Paul Lemieux
30090.jpg	train	landscape	Impressionism	Stefan Popescu
30091.jpg	train	landscape	Ukiyo-e	Hiroshige
30092.jpg	train	abstract	Concretism	Aurelie Nemours
30093.jpg	train	landscape	Baroque	Rembrandt
30094.jpg	train	abstract	Abstract Expressionism	Elaine de Kooning
30095.jpg	train	portrait	Ukiyo-e	Utagawa Kuniyoshi
30096.jpg	train	landscape	Impressionism	Ilya Mashkov
30097.jpg	train	portrait	Romanticism	Charles Turner
30098.jpg	train	landscape	Art Nouveau (Modern)	John Bauer
30099.jpg	train	abstract	Abstract Art	Constantin Blendea
30100.jpg	train	portrait	Post-Impressionism	Henri Matisse
30101.jpg	train	abstract	Art Informel	Aurel Cojan
30102.jpg	train	abstract	Abstract Art	Richard Pousette-Dart
30103.jpg	train	landscape	Impressionism	Pieter Wenning
30104.jpg	train	landscape	Naïve Art (Primitivism)	Grégoire Michonze
30105.jpg	train	landscape	Romanticism	David Cox
30106.jpg	train	abstract	Minimalism	Frederic Matys Thursz
30107.jpg	train	portrait	Romanticism	George Romney
30108.jpg	train	portrait	Rococo	Joshua Reynolds
30109.jpg	train	portrait	Rococo	Joshua Reynolds
30110.jpg	train	landscape	Realism	Isaac Levitan
30111.jpg	train	abstract	Concretism	Ivan Serpa
30112.jpg	train	abstract	Op Art	Thomas Downing
30113.jpg	train	landscape	American Realism	Monhegan
30114.jpg	train	landscape	Magic Realism	Eyvind Earle
30115.jpg	train	portrait	Realism	Andrei Ryabushkin
30116.jpg	train	abstract	Abstract Expressionism	Richards Ruben
30117.jpg	train	portrait	Northern Renaissance	Lucas Cranach the Elder
30118.jpg	train	landscape	Impressionism	Alfred Sisley
30119.jpg	train	abstract	Color Field Painting	Leon Berkowitz
30120.jpg	train	landscape	Post-Impressionism	Cuno Amiet
30121.jpg	train	abstract	Surrealism	Joan Miro
30122.jpg	train	landscape	Realism	Jose Maria Velasco
30123.jpg	train	self-portrait	Rococo	Johann Anton de Peters
30124.jpg	train	portrait	Romanticism	Orest Kiprensky
30125.jpg	train	portrait	Impressionism	Mary Cassatt
30126.jpg	train	portrait	Expressionism	Amedeo Modigliani
30127.jpg	train	abstract	Minimalism	Frederic Matys Thursz
30128.jpg	train	portrait	Romanticism	Ivan Aivazovsky
30129.jpg	train	abstract	Abstract Expressionism	Alfred Jensen
30130.jpg	train	landscape	Impressionism	William Merritt Chase
30131.jpg	train	abstract	Constructivism	Carl Buchheister
30132.jpg	train	landscape	Impressionism	Robert Julian Onderdonk
30133.jpg	train	landscape	Romanticism	David Cox
30134.jpg	train	abstract	Cubism	Auguste Herbin
30135.jpg	train	portrait	Art Nouveau (Modern)	Anders Zorn
30136.jpg	train	abstract	Art Informel	Joan Hernandez Pijuan
30137.jpg	train	landscape	Romanticism	Ivan Aivazovsky
30138.jpg	train	abstract	Abstract Art	Alekos Kontopoulos 
30139.jpg	train	portrait	Romanticism	Sir Lawrence Alma-Tadema
30140.jpg	train	portrait	Expressionism	Felice Casorati
30141.jpg	train	abstract	Color Field Painting	Mark Rothko
30142.jpg	train	abstract	Lyrical Abstraction	Menez
30143.jpg	train	landscape	Realism	Charles-Francois Daubigny
30144.jpg	train	landscape	Symbolism	Nicholas Roerich
30145.jpg	train	landscape	Art Nouveau (Modern)	Franklin Carmichael
30146.jpg	train	landscape	Post-Impressionism	Gustave Loiseau
30147.jpg	train	portrait	Verism	Antonio Mancini
30148.jpg	train	landscape	Realism	Camille Corot
30149.jpg	train	portrait	Impressionism	Mary Cassatt
30150.jpg	train	landscape	Realism	Camille Corot
30151.jpg	train	abstract	Abstract Art	David Kakabadze
30152.jpg	train	portrait	Realism	Vasily Tropinin
30153.jpg	train	landscape	Impressionism	Francis Picabia
30154.jpg	train	landscape	Ink and wash painting	Qi Baishi
30155.jpg	train	landscape	Luminism	Albert Bierstadt
30156.jpg	train	portrait	Baroque	Miguel Cabrera
30157.jpg	train	landscape	Naturalism	Marianne North
30158.jpg	train	portrait	Baroque	Rembrandt
30159.jpg	train	landscape	Post-Impressionism	Pyotr Konchalovsky
30160.jpg	train	portrait	Realism	Ilya Repin
30161.jpg	train	portrait	Ukiyo-e	Utagawa Kuniyoshi
30162.jpg	train	landscape	Post-Impressionism	Pyotr Konchalovsky
30163.jpg	train	portrait	Impressionism	Pierre-Auguste Renoir
30164.jpg	train	portrait	Realism	Alexey Venetsianov
30165.jpg	train	landscape	Post-Impressionism	David Burliuk
30166.jpg	train	portrait	Baroque	Anthony van Dyck
30167.jpg	train	landscape	Romanticism	Thomas Cole
30168.jpg	train	landscape	Pointillism	Georges Seurat
30169.jpg	train	portrait	Impressionism	Armando Reveron
30170.jpg	train	portrait	Analytical Realism	Pavel Filonov
30171.jpg	train	portrait	Expressionism	Amedeo Modigliani
30172.jpg	train	landscape	Realism	Ivan Shishkin
30173.jpg	train	landscape	Impressionism	Alfred Sisley
30174.jpg	train	portrait	Art Nouveau (Modern)	Sergey Solomko
30175.jpg	train	abstract	Color Field Painting	Theodoros Stamos
30176.jpg	train	abstract	Abstract Art	Johannes Itten
30177.jpg	train	portrait	Impressionism	Camille Pissarro
30178.jpg	train	landscape	Realism	Aleksey Savrasov
30179.jpg	train	landscape	Luminism	Albert Bierstadt
30180.jpg	train	abstract	Spatialism	Emilio Scanavino
30181.jpg	train	portrait	Baroque	Peter Paul Rubens
30182.jpg	train	landscape	Romanticism	Edward Lear
30183.jpg	train	landscape	Impressionism	Robert Julian Onderdonk
30184.jpg	train	landscape	Impressionism	Alfred Sisley
30185.jpg	train	landscape	Pointillism	Georges Lemmen
30186.jpg	train	portrait	Impressionism	Pierre-Auguste Renoir
30187.jpg	train	abstract	Expressionism	Julio Resende
30188.jpg	train	landscape	Regionalism	Grant Wood
30189.jpg	train	landscape	Realism	Vasily Polenov
30190.jpg	train	portrait	Cloisonnism	Paul Gauguin
30191.jpg	train	abstract	Hard Edge Painting	Howard Mehring
30192.jpg	train	landscape	Impressionism	Theodor Pallady
30193.jpg	train	abstract	Op Art	Thomas Downing
30194.jpg	train	portrait	Romanticism	Thomas Lawrence
30195.jpg	train	portrait	Romanticism	Charles Turner
30196.jpg	train	portrait	Expressionism	Oskar Kokoschka
30197.jpg	train	portrait	Romanticism	John Simpson 
30198.jpg	train	landscape	Divisionism	Henri Martin
30199.jpg	train	abstract	Color Field Painting	Mark Rothko
30200.jpg	train	portrait	Impressionism	Tom Roberts
30201.jpg	train	portrait	Art Nouveau (Modern)	Ferdinand Hodler
30202.jpg	train	portrait	Rococo	Fyodor Rokotov
30203.jpg	train	landscape	Impressionism	Stefan Luchian
30204.jpg	train	landscape	Impressionism	Karl Edvard Diriks
30205.jpg	train	landscape	Realism	Jose Maria Velasco
30206.jpg	train	portrait	Expressionism	Kathe Kollwitz
30207.jpg	train	portrait	Romanticism	Orest Kiprensky
30208.jpg	train	portrait	Impressionism	Santiago Rusinol
30209.jpg	train	portrait	Mannerism (Late Renaissance)	Paolo Veronese
30210.jpg	train	abstract	Surrealism	Jose Escada
30211.jpg	train	landscape	Post-Impressionism	Pyotr Konchalovsky
30212.jpg	train	portrait	Romanticism	Jan Matejko
30213.jpg	train	landscape	Impressionism	Ferdynand Ruszczyc
30214.jpg	train	self-portrait	Expressionism	Egon Schiele
30215.jpg	train	portrait	Romanticism	John Simpson 
30216.jpg	train	portrait	Realism	Henri Fantin-Latour
30217.jpg	train	self-portrait	Expressionism	Louisa Matthiasdottir
30218.jpg	train	abstract	Abstract Expressionism	Gunther Forg
30219.jpg	train	abstract	Spatialism	Paolo Scheggi
30220.jpg	train	portrait	Baroque	Jacob Jordaens
30221.jpg	train	abstract	Tachisme	Romul Nutiu
30222.jpg	train	landscape	Post-Impressionism	Paul Cezanne
30223.jpg	train	abstract	Minimalism	Roman Cotosman
30224.jpg	train	landscape	Post-Impressionism	Pyotr Konchalovsky
30225.jpg	train	portrait	Expressionism	Egon Schiele
30226.jpg	train	abstract	Expressionism	Nikos Nikolaou
30227.jpg	train	landscape	Expressionism	Emil Nolde
30228.jpg	train	landscape	Naturalism	Alfred Parsons
30229.jpg	train	portrait	Futurism	Umberto Boccioni
30230.jpg	train	abstract	Color Field Painting	Paul Feeley
30231.jpg	train	portrait	Romanticism	Konstantin Makovsky
30232.jpg	train	landscape	Impressionism	Fern Coppedge
30233.jpg	train	landscape	Cubism	Karl Knaths
30234.jpg	train	landscape	Romanticism	Caspar David Friedrich
30235.jpg	train	portrait	Mannerism (Late Renaissance)	Sofonisba Anguissola
30236.jpg	train	landscape	Magic Realism	Eyvind Earle
30237.jpg	train	abstract	Action painting	Franz Kline
30238.jpg	train	abstract	Futurism	Giacomo Balla
30239.jpg	train	portrait	Pointillism	Camille Pissarro
30240.jpg	train	portrait	Romanticism	Karl Bryullov
30241.jpg	train	portrait	Post-Impressionism	Henri Matisse
30242.jpg	train	portrait	Northern Renaissance	Matthias Grünewald
30243.jpg	train	landscape	Realism	Aleksey Savrasov
30244.jpg	train	self-portrait	Expressionism	Istvan Farkas
30245.jpg	train	landscape	Ink and wash painting	Shitao
30246.jpg	train	landscape	Romanticism	John Crome
30247.jpg	train	self-portrait	Romanticism	Orest Kiprensky
30248.jpg	train	landscape	Shin-hanga	Shotei Takahashi
30249.jpg	train	landscape	Post-Impressionism	Marcel Duchamp
30250.jpg	train	landscape	Impressionism	Benjamin Brown
30251.jpg	train	abstract	Art Informel	Leo Leuppi
30252.jpg	train	landscape	Impressionism	Claude Monet
30253.jpg	train	portrait	Romanticism	Charles Turner
30254.jpg	train	portrait	Expressionism	Pablo Picasso
30255.jpg	train	portrait	Expressionism	Jean Cocteau
30256.jpg	train	self-portrait	Surrealism	Balthus
30257.jpg	train	abstract	Art Informel	Simon Hantai
30258.jpg	train	self-portrait	Romanticism	Vasily Tropinin
30259.jpg	train	landscape	Realism	Nikolai Ge
30260.jpg	train	portrait	Romanticism	Karl Bryullov
30261.jpg	train	landscape	Naïve Art (Primitivism)	Niko Pirosmani
30262.jpg	train	portrait	Romanticism	Joseph Wright
30263.jpg	train	abstract	Abstract Expressionism	Gunther Forg
30264.jpg	train	abstract	Hard Edge Painting	Edward Avedisian
30265.jpg	train	portrait	Romanticism	Karl Bryullov
30266.jpg	train	portrait	Neo-Romanticism	Stanley Spencer
30267.jpg	train	landscape	Expressionism	Horia Bernea
30268.jpg	train	landscape	Post-Impressionism	Bertalan Por
30269.jpg	train	abstract	Neoplasticism	Bart van der Leck
30270.jpg	train	portrait	Art Nouveau (Modern)	Henri de Toulouse-Lautrec
30271.jpg	train	portrait	Baroque	Anthony van Dyck
30272.jpg	train	abstract	Abstract Art	 Wassily Kandinsky
30273.jpg	train	portrait	Romanticism	John Everett Millais
30274.jpg	train	landscape	Realism	Volodymyr Orlovsky
30275.jpg	train	self-portrait	Art Nouveau (Modern)	Zinaida Serebriakova
30276.jpg	train	landscape	Realism	Aleksey Savrasov
30277.jpg	train	abstract	Abstract Expressionism	Mark Tobey
30278.jpg	train	self-portrait	Naïve Art (Primitivism)	Frida Kahlo
30279.jpg	train	abstract	Concretism	Max Bill
30280.jpg	train	landscape	Impressionism	Claude Monet
30281.jpg	train	landscape	Realism	Ivan Kramskoy
30282.jpg	train	portrait	Expressionism	Amedeo Modigliani
30283.jpg	train	abstract	Minimalism	Gene Davis
30284.jpg	train	landscape	Expressionism	Zinaida Serebriakova
30285.jpg	train	landscape	Impressionism	Vilhelms Purvitis
30286.jpg	train	abstract	Abstract Expressionism	Joan Mitchell
30287.jpg	train	self-portrait	Neo-Expressionism	Jean-Michel Basquiat
30288.jpg	train	portrait	Academicism	Albert Joseph Moore
30289.jpg	train	portrait	Impressionism	John Singer Sargent
30290.jpg	train	landscape	Ink and wash painting	Wu Guanzhong
30291.jpg	train	abstract	Abstract Expressionism	Jose Guerrero
30292.jpg	train	portrait	Realism	Ilya Repin
30293.jpg	train	portrait	Fauvism	Auguste Herbin
30294.jpg	train	portrait	Romanticism	Thomas Lawrence
30295.jpg	train	portrait	Impressionism	Edouard Manet
30296.jpg	train	landscape	Symbolism	Mikalojus Ciurlionis
30297.jpg	train	landscape	Baroque	Joseph Wright
30298.jpg	train	landscape	Impressionism	Claude Monet
30299.jpg	train	abstract	Concretism	Henryk Stazewski
30300.jpg	train	landscape	Impressionism	Paul Cezanne
30301.jpg	train	portrait	Rococo	George Romney
30302.jpg	train	portrait	Romanticism	Konstantin Makovsky
30303.jpg	train	landscape	Post-Impressionism	Martiros Saryan
30304.jpg	train	landscape	Impressionism	Robert Julian Onderdonk
30305.jpg	train	abstract	Abstract Expressionism	Betty Parsons
30306.jpg	train	landscape	Realism	Theodore Rousseau
30307.jpg	train	landscape	Romanticism	Ivan Aivazovsky
30308.jpg	train	landscape	Realism	Johan Hendrik Weissenbruch
30309.jpg	train	portrait	Romanticism	Vasily Tropinin
30310.jpg	train	portrait	Baroque	Diego Velazquez
30311.jpg	train	abstract	Op Art	Piero Dorazio
30312.jpg	train	landscape	Impressionism	Alfred Sisley
30313.jpg	train	portrait	Neo-Romanticism	Stanley Spencer
30314.jpg	train	portrait	Realism	Honore Daumier
30315.jpg	train	abstract	Concretism	Leo Leuppi
30316.jpg	train	portrait	Post-Impressionism	Albert Huie
30317.jpg	train	abstract	Abstract Art	Ion Alin Gheorghiu
30318.jpg	train	abstract	Hard Edge Painting	Nassos Daphnis
30319.jpg	train	abstract	Automatic Painting	Dolfi Trost
30320.jpg	train	portrait	Expressionism	Pablo Picasso
30321.jpg	train	portrait	Expressionism	Amedeo Modigliani
30322.jpg	train	portrait	High Renaissance	Lorenzo Lotto
30323.jpg	train	portrait	Art Nouveau (Modern)	Raphael Kirchner
30324.jpg	train	portrait	Baroque	Diego Velazquez
30325.jpg	train	landscape	Abstract Expressionism	Jimmy Ernst
30326.jpg	train	portrait	Romanticism	Henry Raeburn
30327.jpg	train	portrait	Realism	Valentin Serov
30328.jpg	train	abstract	Abstract Expressionism	Sam Francis
30329.jpg	train	abstract	Minimalism	Mark Rothko
30330.jpg	train	landscape	Expressionism	Istvan Ilosvai Varga
30331.jpg	train	landscape	Romanticism	John Constable
